id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
1380,LUCIANA,ESCOBAR,TORRICO,3256399,'1987-04-22',74127274,F,AV. 23 DE MARZO 444,LUCIANAESCOBARTORRICO@gmail.com,,3256399,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1381,ALVARO,NINA,CORIA,4648382,'1987-08-08',74127275,M,CALLE SUÁREZ ARANA 343,ALVARONINACORIA@gmail.com,,4648382,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1382,IRMA,TUCUPARA,VACA,3262676,'1987-09-13',74127276,F,CALLE SUÁREZ ARANA 343,IRMATUCUPARAVACA@gmail.com,,3262676,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1383,GUSTAVO,NOE,CORS,2964774,'1988-11-09',74127277,M,CALLE SUÁREZ ARANA 303,GUSTAVONOECORS@gmail.com,,2964774,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1384,LUCIANA,CHAVEZ,VALERA,3839392,'1987-07-31',74127278,F,CALLE SUÁREZ ARANA 303,LUCIANACHAVEZVALERA@gmail.com,,3839392,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1385,ALEXANDER,NUÑEZ,EGUEZ,4623174,'1987-09-08',74127279,M,Calle Vallegrande 555,ALEXANDERNUÑEZEGUEZ@gmail.com,,4623174,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1386,TALIANA,HURTADO,ALBERTO,4689711,'1988-03-30',74127280,F,Calle Vallegrande 555,TALIANAHURTADOALBERTO@gmail.com,,4689711,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1387,MATIAS,NUÑEZ,FRANCO,5881292,'1988-12-20',74127281,M,CALLE MERCADO 707,MATIASNUÑEZFRANCO@gmail.com,,5881292,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1388,SERNA,TORREZ,ALCON,3593829,'1988-02-15',74127282,F,CALLE MERCADO 707,SERNATORREZALCON@gmail.com,,3593829,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1389,OSCAR,OCAÑA,GOMEZ,3975699,'1988-01-23',74127283,M,CALLE CAMACHO 121. SÉPTIMO ANILLO,OSCAROCAÑAGOMEZ@gmail.com,,3975699,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1390,KATHIA,POETA,CASTRO,5846843,'1988-05-09',74127284,F,CALLE CAMACHO 121. SÉPTIMO ANILLO,KATHIAPOETACASTRO@gmail.com,,5846843,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1391,JULIO,ORELLANA,GUZMAN,2833211,'1987-11-22',74127285,M,AV. 23 DE MARZO 808,JULIOORELLANAGUZMAN@gmail.com,,2833211,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1392,MARIA,CHAMBI,COIMBRA,5329330,'1987-03-04',74127286,F,AV. 23 DE MARZO 808,MARIACHAMBICOIMBRA@gmail.com,,5329330,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1393,JUAN,ORTEGA,LAZARTE,4671176,'1987-05-14',74127287,M,CALLE LIBERTAD 808,JUANORTEGALAZARTE@gmail.com,,4671176,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1394,SILVIA,ABRIGO,CONDORI,3274205,'1987-03-11',74127288,F,CALLE LIBERTAD 808,SILVIAABRIGOCONDORI@gmail.com,,3274205,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1395,HANS,ORTEGA,LOHNER,5403247,'1987-06-02',74127289,M,AV. 26 DE FEBRERO 555,HANSORTEGALOHNER@gmail.com,,5403247,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1396,CAROLINA,MAMANI,FLORES,4682105,'1987-04-19',74127290,F,AV. 26 DE FEBRERO 555,CAROLINAMAMANIFLORES@gmail.com,,4682105,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1397,FRANZ,ORTEGA,MAMANI,4585705,'1987-07-24',74127291,M,CALLE ÑUFLO DE CHÁVEZ 343,FRANZORTEGAMAMANI@gmail.com,,4585705,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1398,PAHOLA,VALENCIA,GUTIERREZ,4597899,'1987-09-24',74127292,F,CALLE ÑUFLO DE CHÁVEZ 343,PAHOLAVALENCIAGUTIERREZ@gmail.com,,4597899,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1399,THIAGO,ORTIZ,MENESES,4604545,'1987-04-19',74127293,M,CALLE GUARAYOS 666,THIAGOORTIZMENESES@gmail.com,,4604545,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1400,ARIANA,HENRIQUEZ,HERRERA,3913831,'1987-05-17',74127294,F,CALLE GUARAYOS 666,ARIANAHENRIQUEZHERRERA@gmail.com,,3913831,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1401,JOSE,ORTIZ,MIRANDA,984288,'1987-01-09',74127295,M,AV. CUARTO ANILLO 454,JOSEORTIZMIRANDA@gmail.com,,984288,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1402,AKARI,MENCARY,INOUE,4538327,'1987-06-13',74127296,F,AV. CUARTO ANILLO 454,AKARIMENCARYINOUE@gmail.com,,4538327,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1403,JULIO,ORTIZ,MOLINA,13516817,'1987-08-10',74127297,M,AV. OCTAVO ANILLO 121,JULIOORTIZMOLINA@gmail.com,,13516817,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1404,MARIA,TAPIA,LANGUIDEY,3846389,'1987-07-19',74127298,F,AV. OCTAVO ANILLO 121,MARIATAPIALANGUIDEY@gmail.com,,3846389,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1405,LUIS,OSORIO,MONTAÑO,3715503,'1987-07-17',74127299,M,AVENIDA BUSH N° 147,LUISOSORIOMONTAÑO@gmail.com,,3715503,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1406,TAINARA,ROMERO,MENDEZ,4560416,'1987-07-29',74127300,F,AVENIDA BUSH N° 147,TAINARAROMEROMENDEZ@gmail.com,,4560416,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1407,SANTIAGO,PACHAJAYA,MORENO,1527717,'1987-06-02',74127301,M,CALLE GUARAYOS 909,SANTIAGOPACHAJAYAMORENO@gmail.com,,1527717,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1408,NAVILUZ,ALANOCA,MERCADO,3279444,'1987-12-26',74127302,F,CALLE GUARAYOS 909,NAVILUZALANOCAMERCADO@gmail.com,,3279444,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1409,JOHN,PACHURI,ORTEGA,1994330,'1987-10-21',74127303,M,AV. PARAGUÁ 232,JOHNPACHURIORTEGA@gmail.com,,1994330,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1410,INDIRA,VICENTE,MOZO,5394914,'1987-07-06',74127304,F,AV. PARAGUÁ 232,INDIRAVICENTEMOZO@gmail.com,,5394914,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1411,MARCO,PACO,PANIAGUA,6358895,'1987-10-31',74127305,M,Calle Isuto 505,MARCOPACOPANIAGUA@gmail.com,,6358895,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1412,YESICA,CHOQUE,PAICHUCAMA,3277177,'1987-01-31',74127306,F,Calle Isuto 505,YESICACHOQUEPAICHUCAMA@gmail.com,,3277177,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1413,MISAEL,PADILLA,PEREZ,5341223,'1987-03-30',74127307,M,CALLE GUARAYOS 555,MISAELPADILLAPEREZ@gmail.com,,5341223,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1414,MARIAM,ALCOBA,ROCA,5868321,'1987-01-25',74127308,F,CALLE GUARAYOS 555,MARIAMALCOBAROCA@gmail.com,,5868321,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1415,CHRISTIAN,PADILLA,POCASANGRE,3930949,'1987-03-26',74127309,M,AV. PARAGUÁ 232. OCTAVO ANILLO,CHRISTIANPADILLAPOCASANGRE@gmail.com,,3930949,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1416,ESTHER,PEÑA,CABEZAS,6204853,'1987-08-28',74127310,F,AV. PARAGUÁ 232. OCTAVO ANILLO,ESTHERPEÑACABEZAS@gmail.com,,6204853,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1417,MARIO,PANIAGUA,ROJAS,1369548,'1987-01-11',74127311,M,CALLE ÑUFLO DE CHÁVEZ 888,MARIOPANIAGUAROJAS@gmail.com,,1369548,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1418,ROMINA,ARIAS,ALMENDRAS,3855302,'1987-10-16',74127312,F,CALLE ÑUFLO DE CHÁVEZ 888,ROMINAARIASALMENDRAS@gmail.com,,3855302,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1419,ROGER,PANIAGUA,ROJAS,4585715,'1987-08-02',74127313,M,AV. 15 DE ABRIL 777,ROGERPANIAGUAROJAS@gmail.com,,4585715,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1420,TAIS,DURAN,CARBALLO,1408696,'1987-09-20',74127314,F,AV. 15 DE ABRIL 777,TAISDURANCARBALLO@gmail.com,,1408696,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1421,ARLYN,PANOSO,VALDIVIA,5268784,'1987-11-14',74127315,M,CALLE PADRE PÉREZ 565. QUINTO ANILLO,ARLYNPANOSOVALDIVIA@gmail.com,,5268784,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1422,DANIELA,VALDEZ,ALCANTARA,2816135,'1987-09-17',74127316,F,CALLE PADRE PÉREZ 565. QUINTO ANILLO,DANIELAVALDEZALCANTARA@gmail.com,,2816135,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1423,DIEGO,PARABA,VARGAS,6271406,'1987-03-18',74127317,M,AV. MUTUALISTA 909,DIEGOPARABAVARGAS@gmail.com,,6271406,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1424,ALEJANDRA,MEJIA,BALCAZAR,4579105,'1987-06-17',74127318,F,AV. MUTUALISTA 909,ALEJANDRAMEJIABALCAZAR@gmail.com,,4579105,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1425,THIAGO,PARABA,VERDUGUEZ,3935094,'1987-09-08',74127319,M,AV. MOSCÚ 454,THIAGOPARABAVERDUGUEZ@gmail.com,,3935094,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1426,CELESTE,QUEVEDO,CABEZAS,5842272,'1987-05-27',74127320,F,AV. MOSCÚ 454,CELESTEQUEVEDOCABEZAS@gmail.com,,5842272,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1427,RODRIGO,PARADA,VILLARROEL,4719669,'1987-02-14',74127321,M,Av. Banzer 888,RODRIGOPARADAVILLARROEL@gmail.com,,4719669,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1428,IVANA,LAGUNA,MENDEZ,3166350,'1985-11-22',74127322,F,Av. Banzer 888,IVANALAGUNAMENDEZ@gmail.com,,3166350,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1429,UZZIEL,PARADA,AGUILERA,6211727,'1985-03-07',74127323,M,AV. SEGUNDO ANILLO 676,UZZIELPARADAAGUILERA@gmail.com,,6211727,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1430,LUIS,MALDONADO,MONTAÑO,3889964,'1985-05-14',74127324,F,AV. SEGUNDO ANILLO 676,LUISMALDONADOMONTAÑO@gmail.com,,3889964,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1431,DARWIN,PARADA,AGUILERA,1528012,'1985-03-11',74127325,M,Av. Mutualista 999,DARWINPARADAAGUILERA@gmail.com,,1528012,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1432,MARIA,SUAREZ,RODRIGUEZ,4588550,'1985-06-02',74127326,F,Av. Mutualista 999,MARIASUAREZRODRIGUEZ@gmail.com,,4588550,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1433,DONALD,PARAPAINO,ALCANTARA,6335550,'1985-07-01',74127327,M,AV. INDEPENDENCIA 111,DONALDPARAPAINOALCANTARA@gmail.com,,6335550,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1434,DIANA,CHUVIRU,ROJO,3829472,'1985-07-24',74127328,F,AV. INDEPENDENCIA 111,DIANACHUVIRUROJO@gmail.com,,3829472,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1435,FRANKLIN,PARAPAINO,ANZOATEGUI,3208759,'1985-09-24',74127329,M,CALLE BALLIVIÁN 787,FRANKLINPARAPAINOANZOATEGUI@gmail.com,,3208759,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1436,MARIA,MELEAN,SAUCEDO,5342252,'1985-07-01',74127330,F,CALLE BALLIVIÁN 787,MARIAMELEANSAUCEDO@gmail.com,,5342252,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1437,YASSIR,PARAPAINO,ARANCIBIA,2577515,'1985-05-17',74127331,M,AV. MOSCÚ 454. QUINTO ANILLO,YASSIRPARAPAINOARANCIBIA@gmail.com,,2577515,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1438,LILIANA,SOSSA,SUAREZ,3602887,'1985-01-09',74127332,F,AV. MOSCÚ 454. QUINTO ANILLO,LILIANASOSSASUAREZ@gmail.com,,3602887,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1439,ADHEMAR,PAREDES,ARTEAGA,6256188,'1985-06-13',74127333,M,Calle Tomás Frías 121,ADHEMARPAREDESARTEAGA@gmail.com,,6256188,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1440,VIVIAN,RIOJA,URIONA,3950042,'1985-08-10',74127334,F,Calle Tomás Frías 121,VIVIANRIOJAURIONA@gmail.com,,3950042,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1441,FRANZ,PAREJA,AYALA,3837781,'1985-07-01',74127335,M,CALLE SUÁREZ ARANA 787,FRANZPAREJAAYALA@gmail.com,,3837781,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1442,MELANY,ECTCHEVERY,URIONA,4609151,'1985-07-17',74127336,F,CALLE SUÁREZ ARANA 787,MELANYECTCHEVERYURIONA@gmail.com,,4609151,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1443,REMBERTO,PAZ,BALCAZAR,5858399,'1985-07-29',74127337,M,CALLE COCHABAMBA 909,REMBERTOPAZBALCAZAR@gmail.com,,5858399,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1444,MAYERLIN,SOSSA,VACA,1727701,'1985-06-02',74127338,F,CALLE COCHABAMBA 909,MAYERLINSOSSAVACA@gmail.com,,1727701,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1445,BRUNO,PAZ,BARRIENTOS,7752257,'1985-12-26',74127339,M,AV. VIRGEN DE COTOCA 222,BRUNOPAZBARRIENTOS@gmail.com,,7752257,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1446,NICOLE,VALDEZ,VARGAS,4616089,'1985-10-21',74127340,F,AV. VIRGEN DE COTOCA 222,NICOLEVALDEZVARGAS@gmail.com,,4616089,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1447,PABLO,PEDRAZA,CAHUANA,3847349,'1985-07-06',74127341,M,CALLE PADRE PÉREZ 505,PABLOPEDRAZACAHUANA@gmail.com,,3847349,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1448,KHARLA,CARMONA,AGUILAR,4629481,'1985-10-31',74127342,F,CALLE PADRE PÉREZ 505,KHARLACARMONAAGUILAR@gmail.com,,4629481,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1449,RICARDO,PEDRAZA,CONDORI,4551156,'1985-01-31',74127343,M,AVENIDA MUTUALISTA N° 147,RICARDOPEDRAZACONDORI@gmail.com,,4551156,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1450,CAMILA,JIMENEZ,CABRAL,6302584,'1985-03-30',74127344,F,AVENIDA MUTUALISTA N° 147,CAMILAJIMENEZCABRAL@gmail.com,,6302584,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1451,CLAUDINEY,PENARANDA,CORNEJO,1987475,'1985-01-25',74127345,M,CALLE COCHABAMBA 909,CLAUDINEYPENARANDACORNEJO@gmail.com,,1987475,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1452,NAEL,AGUILERA,CHOCLO,6316820,'1985-03-26',74127346,F,CALLE COCHABAMBA 909,NAELAGUILERACHOCLO@gmail.com,,6316820,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1453,RAFAEL,PEÑA,ESCALANTE,6293427,'1985-08-28',74127347,M,AV. TERCER ANILLO 898,RAFAELPEÑAESCALANTE@gmail.com,,6293427,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1454,KENDY,HEREDIA,GALARZA,2997095,'1985-01-11',74127348,F,AV. TERCER ANILLO 898,KENDYHEREDIAGALARZA@gmail.com,,2997095,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1455,DIEGO,PEÑA,FIGUEREDO,4603232,'1985-10-16',74127349,M,AV. CENTENARIO 101,DIEGOPEÑAFIGUEREDO@gmail.com,,4603232,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1456,KAREN,MELGAR,LIMA,6219805,'1985-08-02',74127350,F,AV. CENTENARIO 101,KARENMELGARLIMA@gmail.com,,6219805,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1457,JOSE,PEÑA,GIUS,4560502,'1985-09-20',74127351,M,CALLE LA PAZ N° 963,JOSEPEÑAGIUS@gmail.com,,4560502,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1458,EIMY,NIETO,MARTINEZ,4560224,'1985-11-14',74127352,F,CALLE LA PAZ N° 963,EIMYNIETOMARTINEZ@gmail.com,,4560224,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1459,JUAN,PEÑARANDA,JIMENEZ,6199278,'1985-09-17',74127353,M,AV. CAÑOTO 606,JUANPEÑARANDAJIMENEZ@gmail.com,,6199278,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1460,LAURA,CANAMARI,PEÑA,4624057,'1985-03-18',74127354,F,AV. CAÑOTO 606,LAURACANAMARIPEÑA@gmail.com,,4624057,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1461,ROGER,PERALES,LEIGUE,4604806,'1985-06-17',74127355,M,Av. Alemana 232,ROGERPERALESLEIGUE@gmail.com,,4604806,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1462,LIZETH,AIREYU,ROJAS,5389071,'1985-09-08',74127356,F,Av. Alemana 232,LIZETHAIREYUROJAS@gmail.com,,5389071,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1463,GABRIEL,PEREDO,MARTINEZ,5335485,'1985-05-27',74127357,M,AV. VIRGEN DE COTOCA 111,GABRIELPEREDOMARTINEZ@gmail.com,,5335485,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1464,ROSA,PANIAGUA,URZAGASTE,3896949,'1985-02-14',74127358,F,AV. VIRGEN DE COTOCA 111,ROSAPANIAGUAURZAGASTE@gmail.com,,3896949,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1465,ROBERTO,PEREIRA,OROZCO,1328267,'1974-09-12',74127359,M,CALLE SUCRE 202,ROBERTOPEREIRAOROZCO@gmail.com,,1328267,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1466,VALERIA,ROJAS,VASQUEZ,4610235,'1984-04-12',74127360,F,CALLE SUCRE 202,VALERIAROJASVASQUEZ@gmail.com,,4610235,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1467,RENY,PEREYRA,PARADA,3272434,'1982-07-12',74127361,M,CALLE BALLIVIÁN 707,RENYPEREYRAPARADA@gmail.com,,3272434,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1468,GABRIELA,ALBA,VILLCA,4297367,'1983-05-12',74127362,F,CALLE BALLIVIÁN 707,GABRIELAALBAVILLCA@gmail.com,,4297367,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1469,LUIS,PEREZ,PARDO,3925699,'1993-09-12',74127363,M,CALLE MAN CÉSPED 909. NOVENO ANILLO,LUISPEREZPARDO@gmail.com,,3925699,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1470,ANDREA,CHOQUE,ZURITA,5427915,'1983-09-05',74127364,F,CALLE MAN CÉSPED 909. NOVENO ANILLO,ANDREACHOQUEZURITA@gmail.com,,5427915,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1471,LUIS,PEREZ,RIOS,4555489,'1990-09-09',74127365,M,AV. BENI 123. SEGUNDO ANILLO,LUISPEREZRIOS@gmail.com,,4555489,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1472,AIDA,CHUVE,CUELLAR,4651004,'1989-09-11',74127366,F,AV. BENI 123. SEGUNDO ANILLO,AIDACHUVECUELLAR@gmail.com,,4651004,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1473,YAIR,PEREZ,RIVERA,3229176,'1993-09-10',74127367,M,CALLE BENI 777,YAIRPEREZRIVERA@gmail.com,,3229176,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1474,FLAVIA,GARNICA,AGUILERA,3896572,'1989-09-03',74127368,F,CALLE BENI 777,FLAVIAGARNICAAGUILERA@gmail.com,,3896572,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1475,JONATHAN,PEREZ,VERA,904749,'1992-09-11',74127369,M,CALLE INDEPENDENCIA 333,JONATHANPEREZVERA@gmail.com,,904749,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1476,MARIA,NAY,BADANI,6296637,'1992-09-09',74127370,F,CALLE INDEPENDENCIA 333,MARIANAYBADANI@gmail.com,,6296637,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1477,WILLIAMS,PEREZ,VERGARA,5408960,'1999-09-04',74127371,M,CALLE WARNES 565,WILLIAMSPEREZVERGARA@gmail.com,,5408960,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1478,NICOLLS,NINA,CAPRILES,7674410,'1991-09-07',74127372,F,CALLE WARNES 565,NICOLLSNINACAPRILES@gmail.com,,7674410,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1479,SERNA,PEREZ,ALCON,7674411,'1993-09-02',74127373,M,CALLE BALLIVIÁN 121,SERNAPEREZALCON@gmail.com,,7674411,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1480,ANDREA,SALAS,CHAVEZ,6240048,'1994-09-12',74127374,F,CALLE BALLIVIÁN 121,ANDREASALASCHAVEZ@gmail.com,,6240048,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1481,JOSE,PERON,ALVAREZ,3299967,'1993-02-09',74127375,M,CALLE SANTA FE N° 852,JOSEPERONALVAREZ@gmail.com,,3299967,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1482,DANA,CAMACHO,ESPADA,3208781,'1990-11-09',74127376,F,CALLE SANTA FE N° 852,DANACAMACHOESPADA@gmail.com,,3208781,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1483,JHOSEP,PINTO,APAZA,6244805,'1989-07-02',74127377,M,Calle General Saavedra 343,JHOSEPPINTOAPAZA@gmail.com,,6244805,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1484,LUZ,LAIME,GEMIO,3188769,'1996-09-07',74127378,F,Calle General Saavedra 343,LUZLAIMEGEMIO@gmail.com,,3188769,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1485,JOSE,PINTO,BECERRA,3855183,'1999-05-03',74127379,M,CALLE AROMA 909,JOSEPINTOBECERRA@gmail.com,,3855183,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1486,ANDREA,NARVAEZ,HURTADO,3823687,'1990-02-09',74127380,F,CALLE AROMA 909,ANDREANARVAEZHURTADO@gmail.com,,3823687,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1487,HAGE,PINTO,BECERRA,4584096,'1997-02-04',74127381,M,CALLE AYACUCHO 456. TERCER ANILLO,HAGEPINTOBECERRA@gmail.com,,4584096,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1488,STEPHANIE,ROSALES,JUSTINIANO,5882384,'1996-11-09',74127382,F,CALLE AYACUCHO 456. TERCER ANILLO,STEPHANIEROSALESJUSTINIANO@gmail.com,,5882384,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1489,JORGE,PITTARI,BORDA,4404195,'1990-12-09',74127383,M,AV. 6 DE AGOSTO 232,JORGEPITTARIBORDA@gmail.com,,4404195,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1490,NOELIA,CUELLAR,LAZCANO,4590569,'1992-09-07',74127384,F,AV. 6 DE AGOSTO 232,NOELIACUELLARLAZCANO@gmail.com,,4590569,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1491,CRISTHIAN,POQUECHOQUE,COPA,4603289,'1999-05-12',74127385,M,Av. Paraguá 454,CRISTHIANPOQUECHOQUECOPA@gmail.com,,4603289,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1492,CLAUDIA,MAZIAR,MOZO,6203373,'1998-03-02',74127386,F,Av. Paraguá 454,CLAUDIAMAZIARMOZO@gmail.com,,6203373,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1493,ARIEL,PORTALES,CRUZ,3874444,'1997-07-11',74127387,M,AV. SEXTO ANILLO 111,ARIELPORTALESCRUZ@gmail.com,,3874444,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1494,ALEJANDRA,SALAZAR,NUÑEZ,3847302,'1998-07-11',74127388,F,AV. SEXTO ANILLO 111,ALEJANDRASALAZARNUÑEZ@gmail.com,,3847302,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1495,ALEJANDRO,PRADO,FERNANDEZ,3277248,'1982-05-20',74127389,M,CALLE BENI 222,ALEJANDROPRADOFERNANDEZ@gmail.com,,3277248,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1496,ADRIANA,PEREDO,PARADA,3373284,'1982-09-02',74127390,F,CALLE BENI 222,ADRIANAPEREDOPARADA@gmail.com,,3373284,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1497,JORGE,QUECAÑO,FLORES,2796365,'1982-07-09',74127391,M,AV. CENTENARIO 444,JORGEQUECAÑOFLORES@gmail.com,,2796365,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1498,LUIS,REQUEZ,QUEVEDO,5365703,'1982-11-12',74127392,F,AV. CENTENARIO 444,LUISREQUEZQUEVEDO@gmail.com,,5365703,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1499,DORIAN,QUENA,GALARZA,4642555,'1982-02-12',74127393,M,AV. CENTENARIO 333,DORIANQUENAGALARZA@gmail.com,,4642555,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1500,DEBANHI,OYOLA,SALINAS,4614416,'1982-05-16',74127394,F,AV. CENTENARIO 333,DEBANHIOYOLASALINAS@gmail.com,,4614416,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
