id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
1412,YESICA,CHOQUE,PAICHUCAMA,3277177,'1987-01-31',74127306,F,Calle Isuto 505,YESICACHOQUEPAICHUCAMA@gmail.com,,$2y$10$ma4/RGq1ZgT4Gcn9H11fueWGl0zIzaFtdbu1dLVmIEYXBATQ3nAmK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1413,MISAEL,PADILLA,PEREZ,5341223,'1987-03-30',74127307,M,CALLE GUARAYOS 555,MISAELPADILLAPEREZ@gmail.com,,$2y$10$f1iBCxM.MURtnEBM6m2w1ev8S.FYmYcPhgCre1KKfLnLfMX.oA4cm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1414,MARIAM,ALCOBA,ROCA,5868321,'1987-01-25',74127308,F,CALLE GUARAYOS 555,MARIAMALCOBAROCA@gmail.com,,$2y$10$YGtSTkUQHOp318XjcaVOZeEhwSEWnli.P9PHtOWbS8GbAoow4Rjiu,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1415,CHRISTIAN,PADILLA,POCASANGRE,3930949,'1987-03-26',74127309,M,AV. PARAGUÁ 232. OCTAVO ANILLO,CHRISTIANPADILLAPOCASANGRE@gmail.com,,$2y$10$pHbTssHk5Cf0lupdaS1sQ.Ku7AUVAPlgKj8a9DGzOh15H4qNznQd.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1416,ESTHER,PEÑA,CABEZAS,6204853,'1987-08-28',74127310,F,AV. PARAGUÁ 232. OCTAVO ANILLO,ESTHERPEÑACABEZAS@gmail.com,,$2y$10$/Cro/5AiOHw5xIAPLfJG9e6FAfg5xEn.pdBpQw/KvEhpz35KMky1G,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1417,MARIO,PANIAGUA,ROJAS,1369548,'1987-01-11',74127311,M,CALLE ÑUFLO DE CHÁVEZ 888,MARIOPANIAGUAROJAS@gmail.com,,$2y$10$niVUKqviTS/uAlxTNWlbo.sbQk2TlLUxt62DxabZcrNzDrX56WefG,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1418,ROMINA,ARIAS,ALMENDRAS,3855302,'1987-10-16',74127312,F,CALLE ÑUFLO DE CHÁVEZ 888,ROMINAARIASALMENDRAS@gmail.com,,$2y$10$pO13PbKPqaw1qwhkkFsBwegAQLNli5u7JtMM9spPiT0LLDUtQ5gTC,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1419,ROGER,PANIAGUA,ROJAS,4585715,'1987-08-02',74127313,M,AV. 15 DE ABRIL 777,ROGERPANIAGUAROJAS@gmail.com,,$2y$10$M5r/Rkom4D5A08PoUS.tc.F/xq7gZvGwItX.ogWYvApUxmmT6X4Mm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1420,TAIS,DURAN,CARBALLO,1408696,'1987-09-20',74127314,F,AV. 15 DE ABRIL 777,TAISDURANCARBALLO@gmail.com,,$2y$10$c8jxMHlgplD1xp7W1/5/.ul4l5n0FI0pXWANZLaix0phSyvA4O9g2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1421,ARLYN,PANOSO,VALDIVIA,5268784,'1987-11-14',74127315,M,CALLE PADRE PÉREZ 565. QUINTO ANILLO,ARLYNPANOSOVALDIVIA@gmail.com,,$2y$10$TgfWku2yLhSKnBN0QgsUv.C9t8m3r8oViy4.g5pJSwkeoJxc58A/O,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1422,DANIELA,VALDEZ,ALCANTARA,2816135,'1987-09-17',74127316,F,CALLE PADRE PÉREZ 565. QUINTO ANILLO,DANIELAVALDEZALCANTARA@gmail.com,,$2y$10$O56yYwDZxXqkAkj5GCgxdujScQgKbSANYq55y41O/9/UprH2.UxYO,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1423,DIEGO,PARABA,VARGAS,6271406,'1987-03-18',74127317,M,AV. MUTUALISTA 909,DIEGOPARABAVARGAS@gmail.com,,$2y$10$ShW6m8Nb58sKrn0/pJdIg.t.mWyPit1lgD0As38z/uR812TCM5AFy,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1424,ALEJANDRA,MEJIA,BALCAZAR,4579105,'1987-06-17',74127318,F,AV. MUTUALISTA 909,ALEJANDRAMEJIABALCAZAR@gmail.com,,$2y$10$pjJxQMqm2u.6fVFJjpTnsurBM7wA8D8/C4ks2w4.zMHaI95TbeuMe,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1425,THIAGO,PARABA,VERDUGUEZ,3935094,'1987-09-08',74127319,M,AV. MOSCÚ 454,THIAGOPARABAVERDUGUEZ@gmail.com,,$2y$10$MPiV/AFygSA9kSN7dhtPz.KlWuO2kDNoz7S5tvJhQ1m9FGXNVe2kO,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1426,CELESTE,QUEVEDO,CABEZAS,5842272,'1987-05-27',74127320,F,AV. MOSCÚ 454,CELESTEQUEVEDOCABEZAS@gmail.com,,$2y$10$psKHwLvelOSBHVQip4QUpOqTwULjc/3LKE8my08ZvE2/j.NAE07J2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1427,RODRIGO,PARADA,VILLARROEL,4719669,'1987-02-14',74127321,M,Av. Banzer 888,RODRIGOPARADAVILLARROEL@gmail.com,,$2y$10$9c0cjZhHHz2ZUueUmzXyFuYG3i8PTLdnVJl1lrwuPpZtqx9pO86yu,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1428,IVANA,LAGUNA,MENDEZ,3166350,'1985-11-22',74127322,F,Av. Banzer 888,IVANALAGUNAMENDEZ@gmail.com,,$2y$10$6uSyj7CvBEKwEcLutTmW6untOrrKbsQDgImfDRXvsFavbUXj8S5hm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1429,UZZIEL,PARADA,AGUILERA,6211727,'1985-03-07',74127323,M,AV. SEGUNDO ANILLO 676,UZZIELPARADAAGUILERA@gmail.com,,$2y$10$q1kMbQufIyObCCvzdO5HDeovgy9Y0qoxzKQ7in9a.Ti/96UhOymAW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1430,LUIS,MALDONADO,MONTAÑO,3889964,'1985-05-14',74127324,F,AV. SEGUNDO ANILLO 676,LUISMALDONADOMONTAÑO@gmail.com,,$2y$10$iW5bseSkrvg8JLaTGh8ZVeNb6Klux97Rv.7h3ru./2ggq.2cppIly,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1431,DARWIN,PARADA,AGUILERA,1528012,'1985-03-11',74127325,M,Av. Mutualista 999,DARWINPARADAAGUILERA@gmail.com,,$2y$10$g9nzKPyJ4J9wFVrpyeQkxeBhSYj1hhrMmljfz17Z58lSud6/KnhaC,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1432,MARIA,SUAREZ,RODRIGUEZ,4588550,'1985-06-02',74127326,F,Av. Mutualista 999,MARIASUAREZRODRIGUEZ@gmail.com,,$2y$10$D9gJmctK.qrojYdklfmOiO3oVJ7glPHXJLOGemG30WWX5tVXtKBpG,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1433,DONALD,PARAPAINO,ALCANTARA,6335550,'1985-07-01',74127327,M,AV. INDEPENDENCIA 111,DONALDPARAPAINOALCANTARA@gmail.com,,$2y$10$OL6.APHH73lk2JpdRslnmuNdRHCc63GAwHUk9FYO.Lvjqr5n350Gy,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1434,DIANA,CHUVIRU,ROJO,3829472,'1985-07-24',74127328,F,AV. INDEPENDENCIA 111,DIANACHUVIRUROJO@gmail.com,,$2y$10$FURHRQQAkI/5rYlOak.F1uJgHO66JupNHoX8ag4MFzPAX77w26jCK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1435,FRANKLIN,PARAPAINO,ANZOATEGUI,3208759,'1985-09-24',74127329,M,CALLE BALLIVIÁN 787,FRANKLINPARAPAINOANZOATEGUI@gmail.com,,$2y$10$r4ReWsh0ZxwSb57V9nG6vukw4.plCmRYSiUhBy/Y9tIkXOfCC/4.i,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1436,MARIA,MELEAN,SAUCEDO,5342252,'1985-07-01',74127330,F,CALLE BALLIVIÁN 787,MARIAMELEANSAUCEDO@gmail.com,,$2y$10$uV/DmWtZrezG6y25easuFuwYyLfzIMGAwSFgP4d5rAQYqWdXm2yCu,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1437,YASSIR,PARAPAINO,ARANCIBIA,2577515,'1985-05-17',74127331,M,AV. MOSCÚ 454. QUINTO ANILLO,YASSIRPARAPAINOARANCIBIA@gmail.com,,$2y$10$GATUXIK5D.gb7btVP4thZOxFvoijVPZSotQ3DboEPppS.Tka4QUQ2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1438,LILIANA,SOSSA,SUAREZ,3602887,'1985-01-09',74127332,F,AV. MOSCÚ 454. QUINTO ANILLO,LILIANASOSSASUAREZ@gmail.com,,$2y$10$X.guMYiLwcCs.s78O8kt3.ecwD/1h2yrHs0VBGAdwz0JHqqLVn3cW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1439,ADHEMAR,PAREDES,ARTEAGA,6256188,'1985-06-13',74127333,M,Calle Tomás Frías 121,ADHEMARPAREDESARTEAGA@gmail.com,,$2y$10$5IeqRkweu6Zblz55ddAkL.58nzpDRHtOOwWeCfye1T1OKBj1Kq85m,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1440,VIVIAN,RIOJA,URIONA,3950042,'1985-08-10',74127334,F,Calle Tomás Frías 121,VIVIANRIOJAURIONA@gmail.com,,$2y$10$DgfHGaxQPX3YwxFnxN6BS.ygC0OOtrfn7PPUOivwxaZ13AwH6ZFXu,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1441,FRANZ,PAREJA,AYALA,3837781,'1985-07-01',74127335,M,CALLE SUÁREZ ARANA 787,FRANZPAREJAAYALA@gmail.com,,$2y$10$P0MpU2Dn8O8R9CH4xIKL/esd5H4SLv7L9BkecaH46EOfTo0GUj2Lu,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1442,MELANY,ECTCHEVERY,URIONA,4609151,'1985-07-17',74127336,F,CALLE SUÁREZ ARANA 787,MELANYECTCHEVERYURIONA@gmail.com,,$2y$10$p7h3BcU5gm8LACJopaYQqOA/7Eh0NBNU1ufU35mSXPYrzwjnMesd2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1443,REMBERTO,PAZ,BALCAZAR,5858399,'1985-07-29',74127337,M,CALLE COCHABAMBA 909,REMBERTOPAZBALCAZAR@gmail.com,,$2y$10$mbRYcoPS6nvXgmGoLJK/3eB3MxC5nciAPQ6hIrF24H6RiyYh4PKhS,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1444,MAYERLIN,SOSSA,VACA,1727701,'1985-06-02',74127338,F,CALLE COCHABAMBA 909,MAYERLINSOSSAVACA@gmail.com,,$2y$10$b.GGrt7/fO63TKWbiw0/rO1vfOUfzWhiaXMoU5K43L3N4XYtSKFO6,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1445,BRUNO,PAZ,BARRIENTOS,7752257,'1985-12-26',74127339,M,AV. VIRGEN DE COTOCA 222,BRUNOPAZBARRIENTOS@gmail.com,,$2y$10$rY8L7mczMKJuffeVF0qtSenNxel8wilGb1hVHTjezPPyg4ZiOq72G,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1446,NICOLE,VALDEZ,VARGAS,4616089,'1985-10-21',74127340,F,AV. VIRGEN DE COTOCA 222,NICOLEVALDEZVARGAS@gmail.com,,$2y$10$OdwYxMDRIFE6jOlNan026.NlkuL5sOhFIidjAktwFEjjc0/LGr8Ne,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1447,PABLO,PEDRAZA,CAHUANA,3847349,'1985-07-06',74127341,M,CALLE PADRE PÉREZ 505,PABLOPEDRAZACAHUANA@gmail.com,,$2y$10$cNvnW.QLX4SfH5cSL7Dz5epfxka.WJ/d8DqMn2RmYW8PuTV9tT2Ui,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1448,KHARLA,CARMONA,AGUILAR,4629481,'1985-10-31',74127342,F,CALLE PADRE PÉREZ 505,KHARLACARMONAAGUILAR@gmail.com,,$2y$10$quUQsZimWsF1K2UWNmSBxuaI4RKZBnZi6nkhljwuT5WAI1m7fTfju,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1449,RICARDO,PEDRAZA,CONDORI,4551156,'1985-01-31',74127343,M,AVENIDA MUTUALISTA N° 147,RICARDOPEDRAZACONDORI@gmail.com,,$2y$10$d1U9Qadg8owIKFopFoyffONbLiG/KxWHczy2ZLUErTbGcpgvOpyTy,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1450,CAMILA,JIMENEZ,CABRAL,6302584,'1985-03-30',74127344,F,AVENIDA MUTUALISTA N° 147,CAMILAJIMENEZCABRAL@gmail.com,,$2y$10$T6ADpc7VifrdzmH68yP0r./1Zfb.851LyIlya/Mm.rJu.WVOhRa7O,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1451,CLAUDINEY,PENARANDA,CORNEJO,1987475,'1985-01-25',74127345,M,CALLE COCHABAMBA 909,CLAUDINEYPENARANDACORNEJO@gmail.com,,$2y$10$uKDkdKKoQzgoyEqPyW1/1OEyISjLZsJmdVHkYohcGa9qlibOlM7Iq,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1452,NAEL,AGUILERA,CHOCLO,6316820,'1985-03-26',74127346,F,CALLE COCHABAMBA 909,NAELAGUILERACHOCLO@gmail.com,,$2y$10$oUpl1VY2s8clTOIHMFY9SuV7PLZSkJ7G//kKdROwNwbZ6.kJkdT.i,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1453,RAFAEL,PEÑA,ESCALANTE,6293427,'1985-08-28',74127347,M,AV. TERCER ANILLO 898,RAFAELPEÑAESCALANTE@gmail.com,,$2y$10$l/IaUnFaO76jQSQVn.KWeOWqRhEn.ynFryEIDgqs1D/oPISOATkwm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1454,KENDY,HEREDIA,GALARZA,2997095,'1985-01-11',74127348,F,AV. TERCER ANILLO 898,KENDYHEREDIAGALARZA@gmail.com,,$2y$10$f9XMlVUs2Aojcejjne0PWO4GGzjosJ2vgg4lfAu5pQ6xDYuEuMs2C,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1455,DIEGO,PEÑA,FIGUEREDO,4603232,'1985-10-16',74127349,M,AV. CENTENARIO 101,DIEGOPEÑAFIGUEREDO@gmail.com,,$2y$10$fBNNbniG79E6y/ghWNJ.p.02xDZ37PqLpw.AK51w3W1ju5HCz6eAq,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1456,KAREN,MELGAR,LIMA,6219805,'1985-08-02',74127350,F,AV. CENTENARIO 101,KARENMELGARLIMA@gmail.com,,$2y$10$VB44mur50KoG1lMXKT5tSutvnRHMUogrn.gae9l2QZjag.KEXBfiy,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1457,JOSE,PEÑA,GIUS,4560502,'1985-09-20',74127351,M,CALLE LA PAZ N° 963,JOSEPEÑAGIUS@gmail.com,,$2y$10$zLJyrL7se2.fNzrrvMHlje80Jqv.hqEK4uhaxTLXsC3WaL5uAdB0.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1458,EIMY,NIETO,MARTINEZ,4560224,'1985-11-14',74127352,F,CALLE LA PAZ N° 963,EIMYNIETOMARTINEZ@gmail.com,,$2y$10$27g71cyx6VftFNvok8wEmueVjGvJOr5MfuavB6MN8f3izzLd6o6xe,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1459,JUAN,PEÑARANDA,JIMENEZ,6199278,'1985-09-17',74127353,M,AV. CAÑOTO 606,JUANPEÑARANDAJIMENEZ@gmail.com,,$2y$10$/diRuPUt69bJ3JDRt6A8TuJgsTnyAMRlxexRmJ4lm8hfpmCSzWDve,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1460,LAURA,CANAMARI,PEÑA,4624057,'1985-03-18',74127354,F,AV. CAÑOTO 606,LAURACANAMARIPEÑA@gmail.com,,$2y$10$3Hvev1cvwOVhp1mAGlc24.nkhXA.26Sg1FTp58809jDLp.6ofe8ae,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1461,ROGER,PERALES,LEIGUE,4604806,'1985-06-17',74127355,M,Av. Alemana 232,ROGERPERALESLEIGUE@gmail.com,,$2y$10$vrFUT93QelBB96Sq7pzvnOHJZbIMRMv19FgCdUDnyO6ZoYSoxN65W,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1462,LIZETH,AIREYU,ROJAS,5389071,'1985-09-08',74127356,F,Av. Alemana 232,LIZETHAIREYUROJAS@gmail.com,,$2y$10$FVovjZ40z9RyFBWN1/HSsesy.tHeHKFi7SRG3fk1WAGHYhBaPPmFu,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1463,GABRIEL,PEREDO,MARTINEZ,5335485,'1985-05-27',74127357,M,AV. VIRGEN DE COTOCA 111,GABRIELPEREDOMARTINEZ@gmail.com,,$2y$10$FBxM.sZc0eHjprtvreE0uu1Hxo4xkBhGO8d4pMk005iGJ2FALwJJ6,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1464,ROSA,PANIAGUA,URZAGASTE,3896949,'1985-02-14',74127358,F,AV. VIRGEN DE COTOCA 111,ROSAPANIAGUAURZAGASTE@gmail.com,,$2y$10$/9gXxiBh/hUXWBfhIwCiM.rZbAUdJ85kaKxIkBCIa9lFHciexZAXC,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1465,ROBERTO,PEREIRA,OROZCO,1328267,'1974-09-12',74127359,M,CALLE SUCRE 202,ROBERTOPEREIRAOROZCO@gmail.com,,$2y$10$nxMbaYiUZGIgDDBU2iRjE.kXCxj1zxVtPjTBDASYafz1IVfo5V.hO,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1466,VALERIA,ROJAS,VASQUEZ,4610235,'1984-04-12',74127360,F,CALLE SUCRE 202,VALERIAROJASVASQUEZ@gmail.com,,$2y$10$5B0IPYmmiVAlsYuPUpMjmuqBeJUCfS.tqD.K4m1fCwLqmaS1RDV76,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1467,RENY,PEREYRA,PARADA,3272434,'1982-07-12',74127361,M,CALLE BALLIVIÁN 707,RENYPEREYRAPARADA@gmail.com,,$2y$10$s3qj9eTdw6wC2imuC9PTw.Bt1cIGfwJOvh/A7hJKUCa/bDZvZipP2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1468,GABRIELA,ALBA,VILLCA,4297367,'1983-05-12',74127362,F,CALLE BALLIVIÁN 707,GABRIELAALBAVILLCA@gmail.com,,$2y$10$g/msKJRHOucWVDoEI9.PsOJO7VVjBfdpf5IhzK6NXmbh1snQmf8zi,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1469,LUIS,PEREZ,PARDO,3925699,'1993-09-12',74127363,M,CALLE MAN CÉSPED 909. NOVENO ANILLO,LUISPEREZPARDO@gmail.com,,$2y$10$OsKzKGXHHIJMVEqdn25R8e5m7A7RzLyBDIwZwT8iQqrWuH3lfFl2i,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1470,ANDREA,CHOQUE,ZURITA,5427915,'1983-09-05',74127364,F,CALLE MAN CÉSPED 909. NOVENO ANILLO,ANDREACHOQUEZURITA@gmail.com,,$2y$10$GH6A1yeCJZSpTQVwTzxBnuZiV1TO4jJcph9EZm2nCIt82mAbImVQG,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1471,LUIS,PEREZ,RIOS,4555489,'1990-09-09',74127365,M,AV. BENI 123. SEGUNDO ANILLO,LUISPEREZRIOS@gmail.com,,$2y$10$uCzib.zzeivqxIdEk0M6eOWc.JS0E5uJ./jk5rFttQNuT2.atf4Zi,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1472,AIDA,CHUVE,CUELLAR,4651004,'1989-09-11',74127366,F,AV. BENI 123. SEGUNDO ANILLO,AIDACHUVECUELLAR@gmail.com,,$2y$10$lbhzqtEuToNh63kNd5HP2uaQ6UUAHGLCQBStPOL04B3LzphxOE6pS,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1473,YAIR,PEREZ,RIVERA,3229176,'1993-09-10',74127367,M,CALLE BENI 777,YAIRPEREZRIVERA@gmail.com,,$2y$10$in9Q/OjrVZzCOsVXxcWnruWYKwTv7veFkIRtBcrPwkHNruiTvWGNm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1474,FLAVIA,GARNICA,AGUILERA,3896572,'1989-09-03',74127368,F,CALLE BENI 777,FLAVIAGARNICAAGUILERA@gmail.com,,$2y$10$cfSCiUuWq22kEuI0MAiMTeGN3AFyppW3Y.XqkHqYCaATQMO18WcGq,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1475,JONATHAN,PEREZ,VERA,904749,'1992-09-11',74127369,M,CALLE INDEPENDENCIA 333,JONATHANPEREZVERA@gmail.com,,$2y$10$4MpSNlBl2qTPSCgMoyKAseLa6ooZIXhDSOaWpEQ0JOWUH7Bhnp0T.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1476,MARIA,NAY,BADANI,6296637,'1992-09-09',74127370,F,CALLE INDEPENDENCIA 333,MARIANAYBADANI@gmail.com,,$2y$10$YlM/uUuoz6Qbzd7hg3U3U.tjGUJHub6OJSsQw/PsYpa5Y10YiqeK.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1477,WILLIAMS,PEREZ,VERGARA,5408960,'1999-09-04',74127371,M,CALLE WARNES 565,WILLIAMSPEREZVERGARA@gmail.com,,$2y$10$5trOmkRq7RxFo7osBPiateDBaq7ETUjXy5D9EB94Immj.6QBCrJt.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1478,NICOLLS,NINA,CAPRILES,7674410,'1991-09-07',74127372,F,CALLE WARNES 565,NICOLLSNINACAPRILES@gmail.com,,$2y$10$2MPLtsoz3.t2h8g9l9VF4uKgFJ0tBgL/8TJ6ozmBOEClVWiKUXPQO,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1479,SERNA,PEREZ,ALCON,7674411,'1993-09-02',74127373,M,CALLE BALLIVIÁN 121,SERNAPEREZALCON@gmail.com,,$2y$10$nzVn0b5VP.MjUVKRJi2dVOHZqjcatg8HfHaduzXdZLw6.yaL1T7eC,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1480,ANDREA,SALAS,CHAVEZ,6240048,'1994-09-12',74127374,F,CALLE BALLIVIÁN 121,ANDREASALASCHAVEZ@gmail.com,,$2y$10$3sRkeM8gedX19z2nqun13eH1C1QJ2E6SnGgI44fMM2zpvvrHPLQ/a,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1481,JOSE,PERON,ALVAREZ,3299967,'1993-02-09',74127375,M,CALLE SANTA FE N° 852,JOSEPERONALVAREZ@gmail.com,,$2y$10$h7LG5RhKhsILFU0zIWlxauas1I4jeR5VgvoFBWXgU3mqEQSBs0lD.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1482,DANA,CAMACHO,ESPADA,3208781,'1990-11-09',74127376,F,CALLE SANTA FE N° 852,DANACAMACHOESPADA@gmail.com,,$2y$10$Yo5VGzSS4jfKCjyMpfLH7OF2i7m3qQRNXsAN4AxG8qD/e6d3ix5fG,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1483,JHOSEP,PINTO,APAZA,6244805,'1989-07-02',74127377,M,Calle General Saavedra 343,JHOSEPPINTOAPAZA@gmail.com,,$2y$10$n4Hf6VdhyQNQ2zpaWEt3a.j9BJT3eexDDH83KDPutZFPJNngxSBWm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1484,LUZ,LAIME,GEMIO,3188769,'1996-09-07',74127378,F,Calle General Saavedra 343,LUZLAIMEGEMIO@gmail.com,,$2y$10$MjWx3rtaneh.LXZWlu6/m.fIe1CybQGYkRNJ/owdbx73KERRkr/I.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1485,JOSE,PINTO,BECERRA,3855183,'1999-05-03',74127379,M,CALLE AROMA 909,JOSEPINTOBECERRA@gmail.com,,$2y$10$xPFJCPNjALYyrp//GppWFuO.hphGF3bJ2tSlXSkDDozhZovhtqqXm,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1486,ANDREA,NARVAEZ,HURTADO,3823687,'1990-02-09',74127380,F,CALLE AROMA 909,ANDREANARVAEZHURTADO@gmail.com,,$2y$10$9K.WwLgqEYCHndGdt.6WNuVL34ZORzl.DBvWS.DQnijjiWmvtiuq.,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1487,HAGE,PINTO,BECERRA,4584096,'1997-02-04',74127381,M,CALLE AYACUCHO 456. TERCER ANILLO,HAGEPINTOBECERRA@gmail.com,,$2y$10$C85Dc/0QWjx6gsCVXeP7suz/MzeVg0HFPzhHwC685j1STXvC81V2S,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1488,STEPHANIE,ROSALES,JUSTINIANO,5882384,'1996-11-09',74127382,F,CALLE AYACUCHO 456. TERCER ANILLO,STEPHANIEROSALESJUSTINIANO@gmail.com,,$2y$10$JTX9Yh7mytEa8wlHQ7xto.8fOEOhOYI/O0Ah0FrRTuCmvtV4ND2Ey,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1489,JORGE,PITTARI,BORDA,4404195,'1990-12-09',74127383,M,AV. 6 DE AGOSTO 232,JORGEPITTARIBORDA@gmail.com,,$2y$10$8RcKtUeq0ohBp/W4c7avU.Sf3XhVoKcP.RzhZmzxoXC0H9Tngz/Nq,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1490,NOELIA,CUELLAR,LAZCANO,4590569,'1992-09-07',74127384,F,AV. 6 DE AGOSTO 232,NOELIACUELLARLAZCANO@gmail.com,,$2y$10$tosjwhqLKVc5ckvREbaueOi5Klx5sRjTAbLut6j.b.j8UQPtWV8eW,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1491,CRISTHIAN,POQUECHOQUE,COPA,4603289,'1999-05-12',74127385,M,Av. Paraguá 454,CRISTHIANPOQUECHOQUECOPA@gmail.com,,$2y$10$9cD6HgGZ0loFnfV38akMFe9cndKle590IJs8acFlKmSIYTkqudZO2,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1492,CLAUDIA,MAZIAR,MOZO,6203373,'1998-03-02',74127386,F,Av. Paraguá 454,CLAUDIAMAZIARMOZO@gmail.com,,$2y$10$vkagLup/TW/a/BaZ1doRI.cckl3pQw.Q9cFp4L742ZE0zanT2HgqK,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1493,ARIEL,PORTALES,CRUZ,3874444,'1997-07-11',74127387,M,AV. SEXTO ANILLO 111,ARIELPORTALESCRUZ@gmail.com,,$2y$10$E3PoHeq6yE.eAqR6FLNWCeYkYfTzvRy2UY88AouTbpKC.3ACU89Wa,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
